"DEPARTAMENTO","MUNICIPIO","CODIGO DANE","CLASE BIEN","FECHA HECHO","CANTIDAD"
"META","Acacías","50006000","MOTOCICLETA","07/09/2015","1"
"ANTIOQUIA","Envigado","05266000","MOTOCICLETA","07/09/2015","1"
"NARIÑO","San Andres de Tumaco","52835000","MOTOCICLETA","07/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","07/09/2015","1"
"ATLÁNTICO","Soledad","08758000","MOTOCICLETA","07/09/2015","1"
"BOYACÁ","Quípama","15580000","MOTOCICLETA","07/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","07/09/2015","1"
"HUILA","Neiva (CT)","41001000","MOTOCICLETA","07/09/2015","1"
"SUCRE","Morroa","70473000","MOTOCICLETA","07/09/2015","1"
"CUNDINAMARCA","Funza","25286000","MOTOCICLETA","07/09/2015","1"
"GUAVIARE","San José del Guaviare (CT)","95001000","MOTOCICLETA","07/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","07/09/2015","1"
"BOLÍVAR","Cartagena (CT)","13001000","MOTOCICLETA","07/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","07/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","07/09/2015","1"
"QUINDÍO","Calarca","63130000","MOTOCICLETA","07/09/2015","1"
"GUAJIRA","Riohacha (CT)","44001000","MOTOCICLETA","07/09/2015","1"
"ANTIOQUIA","Caramanta","05145000","MOTOCICLETA","07/09/2015","1"
"SAN ANDRÉS","San Andrés (CT)","88001000","MOTOCICLETA","07/09/2015","1"
"CASANARE","Yopal (CT)","85001000","MOTOCICLETA","07/09/2015","1"
"CAUCA","Patía","19532000","MOTOCICLETA","07/09/2015","1"
"TOLIMA","Ibagué (CT)","73001000","MOTOCICLETA","07/09/2015","1"
"TOLIMA","Planadas","73555000","MOTOCICLETA","07/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","07/09/2015","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","MOTOCICLETA","07/09/2015","1"
"SANTANDER","San Vicente de Chucurí","68689012","MOTOCICLETA","07/09/2015","1"
"PUTUMAYO","Mocoa (CT)","86001000","MOTOCICLETA","07/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","07/09/2015","1"
"ANTIOQUIA","Copacabana","05212000","MOTOCICLETA","07/09/2015","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","MOTOCICLETA","07/09/2015","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","MOTOCICLETA","07/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","07/09/2015","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","MOTOCICLETA","07/09/2015","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","07/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","07/09/2015","1"
"CÓRDOBA","Tierralta","23807000","MOTOCICLETA","07/09/2015","1"
"SUCRE","Sincelejo (CT)","70001000","AUTOMOVIL","07/09/2015","1"
"HUILA","Neiva (CT)","41001000","TAXI","07/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","CAMIONETA","07/09/2015","1"
"CUNDINAMARCA","Funza","25286000","CAMION","07/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","07/09/2015","1"
"NARIÑO","Pasto (CT)","52001000","CAMPERO","07/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMION","07/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","RETROEXCAVADORA","07/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","07/09/2015","1"
"VICHADA","Puerto Carreño (CT)","99001000","CAMIONETA","07/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMIONETA","07/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","CAMIONETA","07/09/2015","1"
"ANTIOQUIA","Sabaneta","05631000","AUTOMOVIL","07/09/2015","1"
"META","Cumaral","50226000","AUTOMOVIL","07/09/2015","1"
"CASANARE","Yopal (CT)","85001000","AUTOMOVIL","07/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMIONETA","07/09/2015","1"
"PUTUMAYO","Valle del Guamuez","86865000","AUTOMOVIL","07/09/2015","1"
"PUTUMAYO","Valle del Guamuez","86865000","AUTOMOVIL","07/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","07/09/2015","1"
"VALLE","Palmira","76520000","MOTOCICLETA","08/09/2015","1"
"VALLE","La Unión","76400000","MOTOCICLETA","08/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","08/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","08/09/2015","1"
"ANTIOQUIA","San Carlos","05649000","MOTOCICLETA","08/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","08/09/2015","1"
"META","Puerto Rico","50590000","MOTOCICLETA","08/09/2015","1"
"TOLIMA","Rovira","73624000","MOTOCICLETA","08/09/2015","1"
"VALLE","Palmira","76520000","MOTOCICLETA","08/09/2015","1"
"VALLE","Palmira","76520000","MOTOCICLETA","08/09/2015","1"
"VALLE","Palmira","76520000","MOTOCICLETA","08/09/2015","1"
"BOLÍVAR","Cartagena (CT)","13001000","MOTOCICLETA","08/09/2015","1"
"SAN ANDRÉS","San Andrés (CT)","88001000","MOTOCICLETA","08/09/2015","1"
"TOLIMA","Ibagué (CT)","73001000","MOTOCICLETA","08/09/2015","1"
"TOLIMA","Anzoátegui","73043000","MOTOCICLETA","08/09/2015","1"
"VALLE","Palmira","76520000","MOTOCICLETA","08/09/2015","1"
"SUCRE","San Marcos","70708003","MOTOCICLETA","08/09/2015","1"
"SANTANDER","Bucaramanga (CT)","68001000","MOTOCICLETA","08/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","08/09/2015","1"
"ANTIOQUIA","La Pintada","05390000","MOTOCICLETA","08/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","08/09/2015","1"
"PUTUMAYO","Puerto Asís","86568000","MOTOCICLETA","08/09/2015","1"
"VALLE","Palmira","76520000","MOTOCICLETA","08/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","08/09/2015","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","08/09/2015","1"
"NARIÑO","Samaniego","52678000","MOTOCICLETA","08/09/2015","1"
"CAQUETÁ","San Vicente del Caguán","18753000","MOTOCICLETA","08/09/2015","1"
"ATLÁNTICO","Malambo","08433000","MOTOCICLETA","08/09/2015","1"
"BOLÍVAR","Cartagena (CT)","13001000","MOTOCICLETA","08/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","08/09/2015","1"
"BOLÍVAR","Cartagena (CT)","13001000","MOTOCICLETA","08/09/2015","1"
"NORTE DE SANTANDER","Tibú","54810000","MOTOCICLETA","08/09/2015","1"
"CAQUETÁ","San Vicente del Caguán","18753000","MOTOCICLETA","08/09/2015","1"
"SANTANDER","Bucaramanga (CT)","68001000","MOTOCICLETA","08/09/2015","1"
"PUTUMAYO","Mocoa (CT)","86001000","MOTOCICLETA","08/09/2015","1"
"META","Villavicencio (CT)","50001000","MOTOCICLETA","08/09/2015","1"
"VALLE","Obando","76497000","CAMIONETA","08/09/2015","1"
"META","Villavicencio (CT)","50001000","TRACTO_CAMION","08/09/2015","1"
"CALDAS","Victoria","17867000","AUTOMOVIL","08/09/2015","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","08/09/2015","1"
"ANTIOQUIA","Santo Domingo","05690000","CAMION","08/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","08/09/2015","1"
"MAGDALENA","Santa Marta (CT)","47001000","AUTOMOVIL","08/09/2015","1"
"CAUCA","Rosas","19622000","CAMION","08/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","08/09/2015","1"
"CUNDINAMARCA","Sibaté","25740000","CAMIONETA","08/09/2015","1"
"META","Cumaral","50226000","AUTOMOVIL","08/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMIONETA","08/09/2015","1"
"CASANARE","Yopal (CT)","85001000","MOTOCICLETA","09/09/2015","1"
"VALLE","Palmira","76520000","MOTOCICLETA","09/09/2015","1"
"NARIÑO","Ipiales","52356000","MOTOCICLETA","09/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","09/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","09/09/2015","1"
"NARIÑO","San Andres de Tumaco","52835000","MOTOCICLETA","09/09/2015","1"
"NARIÑO","Túquerres","52838000","MOTOCICLETA","09/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","09/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","09/09/2015","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","09/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","09/09/2015","1"
"SUCRE","Galeras","70235000","MOTOCICLETA","09/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","09/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","09/09/2015","1"
"MAGDALENA","Sabanas de San Angel","47660000","MOTOCICLETA","09/09/2015","1"
"ANTIOQUIA","Pueblorrico","05576000","MOTOCICLETA","09/09/2015","1"
"PUTUMAYO","Sibundoy","86749000","MOTOCICLETA","09/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","09/09/2015","1"
"VALLE","Palmira","76520000","MOTOCICLETA","09/09/2015","1"
"VALLE","Palmira","76520000","MOTOCICLETA","09/09/2015","1"
"CAQUETÁ","Florencia (CT)","18001000","MOTOCICLETA","09/09/2015","1"
"ANTIOQUIA","San Roque","05670002","MOTOCICLETA","09/09/2015","1"
"SUCRE","Galeras","70235000","MOTOCICLETA","09/09/2015","1"
"PUTUMAYO","Mocoa (CT)","86001000","MOTOCICLETA","09/09/2015","1"
"ANTIOQUIA","Turbo","05837000","MOTOCICLETA","09/09/2015","1"
"META","Castilla la Nueva","50150000","MOTOCICLETA","09/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","09/09/2015","1"
"HUILA","San Agustín","41668000","MOTOCICLETA","09/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","09/09/2015","1"
"CESAR","Valledupar (CT)","20001000","MOTOCICLETA","09/09/2015","1"
"NARIÑO","San Andres de Tumaco","52835000","MOTOCICLETA","09/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","09/09/2015","1"
"ANTIOQUIA","Caldas","05129000","MOTOCICLETA","09/09/2015","1"
"BOLÍVAR","Cartagena (CT)","13001000","MOTOCICLETA","09/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","09/09/2015","1"
"ANTIOQUIA","Puerto Berrío","05579000","MOTOCICLETA","09/09/2015","1"
"CESAR","Valledupar (CT)","20001000","MOTOCICLETA","09/09/2015","1"
"CÓRDOBA","Sahagún","23660000","MOTOCICLETA","09/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","09/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","AUTOMOVIL","09/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","AUTOMOVIL","09/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","09/09/2015","1"
"META","Villavicencio (CT)","50001000","CAMIONETA","09/09/2015","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","09/09/2015","1"
"NARIÑO","Ipiales","52356000","CAMIONETA","09/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","09/09/2015","1"
"VALLE","Cali (CT)","76001000","AUTOMOVIL","09/09/2015","1"
"NARIÑO","Ipiales","52356000","VEHICULO-PANEL","09/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","AUTOMOVIL","09/09/2015","1"
"TOLIMA","Ibagué (CT)","73001000","VEHICULO-PANEL","09/09/2015","1"
"GUAJIRA","Fonseca","44279000","CAMIONETA","09/09/2015","1"
"SANTANDER","Piedecuesta","68547000","AUTOMOVIL","09/09/2015","1"
"CESAR","Valledupar (CT)","20001000","CAMION","09/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","10/09/2015","1"
"ANTIOQUIA","Itagui","05360000","MOTOCICLETA","10/09/2015","1"
"META","Granada","50313000","MOTOCICLETA","10/09/2015","1"
"HUILA","Neiva (CT)","41001000","MOTOCICLETA","10/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","10/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","10/09/2015","1"
"CESAR","Valledupar (CT)","20001000","MOTOCICLETA","10/09/2015","1"
"HUILA","Garzón","41298000","MOTOCICLETA","10/09/2015","1"
"PUTUMAYO","Mocoa (CT)","86001000","MOTOCICLETA","10/09/2015","1"
"HUILA","Neiva (CT)","41001000","MOTOCICLETA","10/09/2015","1"
"VALLE","Palmira","76520000","MOTOCICLETA","10/09/2015","1"
"ANTIOQUIA","San Pedro","05664000","MOTOCICLETA","10/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","10/09/2015","1"
"CASANARE","Yopal (CT)","85001000","MOTOCICLETA","10/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","10/09/2015","1"
"ANTIOQUIA","Chigorodó","05172000","MOTOCICLETA","10/09/2015","1"
"HUILA","Altamira","41026000","MOTOCICLETA","10/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","10/09/2015","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","10/09/2015","1"
"CESAR","Valledupar (CT)","20001013","MOTOCICLETA","10/09/2015","1"
"ANTIOQUIA","Yalí","05885000","MOTOCICLETA","10/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","10/09/2015","1"
"VALLE","Palmira","76520000","MOTOCICLETA","10/09/2015","1"
"BOYACÁ","Tunja (CT)","15001000","MOTOCICLETA","10/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","10/09/2015","1"
"VALLE","Palmira","76520000","MOTOCICLETA","10/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","10/09/2015","1"
"NARIÑO","Pasto (CT)","52001000","MOTOCICLETA","10/09/2015","1"
"VALLE","Palmira","76520000","MOTOCICLETA","10/09/2015","1"
"TOLIMA","Ibagué (CT)","73001000","MOTOCICLETA","10/09/2015","1"
"META","Villavicencio (CT)","50001000","MOTOCICLETA","10/09/2015","1"
"ANTIOQUIA","Bello","05088000","MOTOCICLETA","10/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","10/09/2015","1"
"BOLÍVAR","Cartagena (CT)","13001012","MOTOCICLETA","10/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","10/09/2015","1"
"PUTUMAYO","Puerto Asís","86568000","MOTOCICLETA","10/09/2015","1"
"VALLE","Palmira","76520000","MOTOCICLETA","10/09/2015","1"
"ANTIOQUIA","Itagui","05360000","MOTOCICLETA","10/09/2015","1"
"VALLE","Palmira","76520000","MOTOCICLETA","10/09/2015","1"
"VALLE","Yumbo","76892000","MOTOCICLETA","10/09/2015","1"
"META","Villavicencio (CT)","50001000","MOTOCICLETA","10/09/2015","1"
"ANTIOQUIA","Santa Rosa de Osos","05686000","MOTOCICLETA","10/09/2015","1"
"GUAJIRA","Riohacha (CT)","44001000","MOTOCICLETA","10/09/2015","1"
"NARIÑO","Ipiales","52356000","MOTOCICLETA","10/09/2015","1"
"MAGDALENA","Santa Marta (CT)","47001000","MOTOCICLETA","10/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","10/09/2015","1"
"PUTUMAYO","Mocoa (CT)","86001000","MOTOCICLETA","10/09/2015","1"
"MAGDALENA","Santa Marta (CT)","47001000","AUTOMOVIL","10/09/2015","1"
"BOLÍVAR","Cartagena (CT)","13001000","VEHICULO-PANEL","10/09/2015","1"
"NARIÑO","Samaniego","52678000","AUTOMOVIL","10/09/2015","1"
"GUAJIRA","Riohacha (CT)","44001000","CAMIONETA","10/09/2015","1"
"CAUCA","Popayán (CT)","19001000","AUTOMOVIL","10/09/2015","1"
"GUAJIRA","Riohacha (CT)","44001000","CAMION","10/09/2015","1"
"VALLE","Candelaria","76130000","AUTOMOVIL","10/09/2015","1"
"GUAJIRA","Riohacha (CT)","44001000","CAMION","10/09/2015","1"
"NORTE DE SANTANDER","Los Patios","54405000","TRACTO_CAMION","10/09/2015","1"
"GUAJIRA","Riohacha (CT)","44001000","CAMIONETA","10/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","AUTOMOVIL","10/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","AUTOMOVIL","10/09/2015","1"
"GUAJIRA","Riohacha (CT)","44001000","CAMION","10/09/2015","1"
"GUAJIRA","Riohacha (CT)","44001000","CAMIONETA","10/09/2015","1"
"ANTIOQUIA","Itagui","05360000","AUTOMOVIL","10/09/2015","1"
"META","Villavicencio (CT)","50001000","AUTOMOVIL","10/09/2015","1"
"GUAJIRA","Riohacha (CT)","44001000","CAMIONETA","10/09/2015","1"
"ARAUCA","Arauca (CT)","81001000","AUTOMOVIL","10/09/2015","1"
"GUAJIRA","Riohacha (CT)","44001000","CAMION","10/09/2015","1"
"VALLE","Cali (CT)","76001000","CAMIONETA","10/09/2015","1"
"BOYACÁ","Sogamoso","15759000","TRACTO_CAMION","10/09/2015","1"
"TOLIMA","Ibagué (CT)","73001000","MOTOCICLETA","11/09/2015","1"
"ATLÁNTICO","Barranquilla (CT)","08001000","MOTOCICLETA","11/09/2015","1"
"CUNDINAMARCA","Zipaquirá","25899000","MOTOCICLETA","11/09/2015","1"
"HUILA","Neiva (CT)","41001000","MOTOCICLETA","11/09/2015","1"
"META","Villavicencio (CT)","50001000","MOTOCICLETA","11/09/2015","1"
"ANTIOQUIA","San Pedro de Urabá","05665000","MOTOCICLETA","11/09/2015","1"
"PUTUMAYO","Mocoa (CT)","86001000","MOTOCICLETA","11/09/2015","1"
"CAUCA","Corinto","19212000","MOTOCICLETA","11/09/2015","1"
"CAUCA","Corinto","19212000","MOTOCICLETA","11/09/2015","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","MOTOCICLETA","11/09/2015","1"
"PUTUMAYO","Mocoa (CT)","86001000","MOTOCICLETA","11/09/2015","1"
"CAUCA","Corinto","19212000","MOTOCICLETA","11/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","11/09/2015","1"
"ATLÁNTICO","Luruaco","08421000","MOTOCICLETA","11/09/2015","1"
"HUILA","Neiva (CT)","41001000","MOTOCICLETA","11/09/2015","1"
"CAUCA","El Tambo","19256000","MOTOCICLETA","11/09/2015","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","MOTOCICLETA","11/09/2015","1"
"ATLÁNTICO","Tubará","08832000","MOTOCICLETA","11/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","11/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","11/09/2015","1"
"CAUCA","Patía","19532000","MOTOCICLETA","11/09/2015","1"
"ANTIOQUIA","Sabaneta","05631000","MOTOCICLETA","11/09/2015","1"
"CAUCA","Corinto","19212000","MOTOCICLETA","11/09/2015","1"
"QUINDÍO","Armenia (CT)","63001000","MOTOCICLETA","11/09/2015","1"
"PUTUMAYO","Puerto Asís","86568000","MOTOCICLETA","11/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","11/09/2015","1"
"GUAJIRA","Uribia","44847000","MOTOCICLETA","11/09/2015","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","11/09/2015","1"
"SANTANDER","Piedecuesta","68547000","MOTOCICLETA","11/09/2015","1"
"CAQUETÁ","El Doncello","18247000","MOTOCICLETA","11/09/2015","1"
"ANTIOQUIA","Santa Bárbara","05679000","MOTOCICLETA","11/09/2015","1"
"CAUCA","El Tambo","19256000","MOTOCICLETA","11/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","11/09/2015","1"
"TOLIMA","Cajamarca","73124000","MOTOCICLETA","11/09/2015","1"
"CAUCA","Corinto","19212000","MOTOCICLETA","11/09/2015","1"
"CAUCA","Corinto","19212000","MOTOCICLETA","11/09/2015","1"
"ANTIOQUIA","Bello","05088000","MOTOCICLETA","11/09/2015","1"
"PUTUMAYO","Valle del Guamuez","86865000","MOTOCICLETA","11/09/2015","1"
"CAUCA","El Tambo","19256000","MOTOCICLETA","11/09/2015","1"
"CAUCA","Santander de Quilichao","19698000","MOTOCICLETA","11/09/2015","1"
"HUILA","Neiva (CT)","41001000","MOTOCICLETA","11/09/2015","1"
"RISARALDA","Pereira (CT)","66001000","MOTOCICLETA","11/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","11/09/2015","1"
"CAUCA","Corinto","19212000","MOTOCICLETA","11/09/2015","1"
"CAUCA","Corinto","19212000","MOTOCICLETA","11/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","11/09/2015","1"
"ANTIOQUIA","Marinilla","05440000","MOTOCICLETA","11/09/2015","1"
"CASANARE","Maní","85139000","MOTOCICLETA","11/09/2015","1"
"CAUCA","El Tambo","19256000","MOTOCICLETA","11/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","11/09/2015","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","MOTOCICLETA","11/09/2015","1"
"CAUCA","Corinto","19212000","MOTOCICLETA","11/09/2015","1"
"ATLÁNTICO","Puerto Colombia","08573000","MOTOCICLETA","11/09/2015","1"
"RISARALDA","Pereira (CT)","66001000","MOTOCICLETA","11/09/2015","1"
"CÓRDOBA","Montería (CT)","23001000","CAMION","11/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","11/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","11/09/2015","1"
"CAUCA","Santander de Quilichao","19698000","CAMIONETA","11/09/2015","1"
"VALLE","Bolívar","76100000","CAMIONETA","11/09/2015","1"
"CAUCA","Patía","19532000","CAMIONETA","11/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","11/09/2015","1"
"META","Villavicencio (CT)","50001000","CAMIONETA","11/09/2015","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","CAMION","11/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","11/09/2015","1"
"META","Villavicencio (CT)","50001000","TRACTO_CAMION","11/09/2015","1"
"CAUCA","Corinto","19212000","CAMIONETA","11/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","11/09/2015","1"
"NARIÑO","Buesaco","52110000","CAMIONETA","11/09/2015","1"
"ANTIOQUIA","Olaya","05501001","AUTOMOVIL","11/09/2015","1"
"ANTIOQUIA","Necoclí","05490000","CAMIONETA","11/09/2015","1"
"META","San Martín","50689000","CAMPERO","11/09/2015","1"
"META","Villavicencio (CT)","50001000","VOLQUETA","11/09/2015","1"
"META","Villavicencio (CT)","50001000","CAMIONETA","11/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","CAMPERO","11/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMPERO","11/09/2015","1"
"CAUCA","Santander de Quilichao","19698000","CAMION","11/09/2015","1"
"SUCRE","San Marcos","70708000","CAMIONETA","11/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","CAMION","11/09/2015","1"
"CÓRDOBA","Montería (CT)","23001000","AUTOMOVIL","11/09/2015","1"
"SANTANDER","Cimitarra","68190000","CAMPERO","11/09/2015","1"
"CAUCA","Corinto","19212000","AUTOMOVIL","11/09/2015","1"
"CESAR","Valledupar (CT)","20001000","CAMION","11/09/2015","1"
"BOYACÁ","Sogamoso","15759000","CAMPERO","11/09/2015","1"
"CESAR","Valledupar (CT)","20001000","CAMPERO","11/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","11/09/2015","1"
"CÓRDOBA","Cereté","23162000","AUTOMOVIL","11/09/2015","1"
"META","Villavicencio (CT)","50001000","VOLQUETA","11/09/2015","1"
"ARAUCA","Arauca (CT)","81001000","CAMIONETA","11/09/2015","1"
"NORTE DE SANTANDER","Cúcuta (CT)","54001000","AUTOMOVIL","11/09/2015","1"
"CAUCA","Padilla","19513000","MOTOCICLETA","12/09/2015","1"
"NORTE DE SANTANDER","Ocaña","54498000","MOTOCICLETA","12/09/2015","1"
"CAUCA","Piendamó","19548000","MOTOCICLETA","12/09/2015","1"
"CAUCA","Corinto","19212000","MOTOCICLETA","12/09/2015","1"
"RISARALDA","Pereira (CT)","66001000","MOTOCICLETA","12/09/2015","1"
"META","Puerto Rico","50590000","MOTOCICLETA","12/09/2015","1"
"ANTIOQUIA","Copacabana","05212000","MOTOCICLETA","12/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","12/09/2015","1"
"CASANARE","Paz de Ariporo","85250000","MOTOCICLETA","12/09/2015","1"
"NARIÑO","San Pablo","52693000","MOTOCICLETA","12/09/2015","1"
"META","Acacías","50006000","MOTOCICLETA","12/09/2015","1"
"META","Villavicencio (CT)","50001000","MOTOCICLETA","12/09/2015","1"
"ARAUCA","Arauca (CT)","81001000","MOTOCICLETA","12/09/2015","1"
"CÓRDOBA","Sahagún","23660000","MOTOCICLETA","12/09/2015","1"
"SANTANDER","Bucaramanga (CT)","68001000","MOTOCICLETA","12/09/2015","1"
"CAUCA","Corinto","19212000","MOTOCICLETA","12/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","12/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","MOTOCICLETA","12/09/2015","1"
"HUILA","Campoalegre","41132000","MOTOCICLETA","12/09/2015","1"
"PUTUMAYO","Mocoa (CT)","86001000","MOTOCICLETA","12/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","MOTOCICLETA","12/09/2015","1"
"MAGDALENA","Pivijay","47551000","MOTOCICLETA","12/09/2015","1"
"VALLE","Cali (CT)","76001000","MOTOCICLETA","12/09/2015","1"
"PUTUMAYO","Valle del Guamuez","86865000","MOTOCICLETA","12/09/2015","1"
"CAUCA","Popayán (CT)","19001000","MOTOCICLETA","12/09/2015","1"
"META","Puerto López","50573000","MOTOCICLETA","12/09/2015","1"
"ANTIOQUIA","Bello","05088000","AUTOMOVIL","12/09/2015","1"
"CESAR","Valledupar (CT)","20001000","AUTOMOVIL","12/09/2015","1"
"BOGOTA","Bogotá D.C. (CT)","11001000","AUTOMOVIL","12/09/2015","1"
"ANTIOQUIA","Medellín (CT)","05001000","AUTOMOVIL","12/09/2015","1"
